0	0	0	0	0	138260512	0	0	1	4	134881849	0	0	0
1	1	0	0	0	138235600	0	0	3	0	0	2	134880797	0
2	2	1200	0	0	138235638	0	0	3	1	0	2	134880797	1
3	3	600	0	0	138235678	0	0	3	2	0	2	134880797	2
4	4	200	0	0	138235718	0	0	3	3	0	2	134880797	3
5	5	0	0	0	138235762	0	0	3	4	0	2	134880797	4
6	6	1000	0	0	138235802	0	0	3	5	0	2	134880797	5
7	7	1000	0	0	138235850	0	0	3	6	0	2	134880797	6
8	8	1000	0	0	138235892	0	0	3	7	0	2	134880797	7
9	9	1000	0	0	138235936	0	0	3	8	0	2	134880797	8
10	10	1000	0	0	138235984	0	0	3	9	0	2	134880797	9
11	11	1000	0	0	138236034	0	0	3	10	0	2	134880797	10
12	12	200	0	0	138236078	0	0	3	11	0	2	134880797	11
13	13	300	0	20	138236116	0	0	1	1	134878945	1	134881213	0
14	14	100	0	0	138236149	0	0	1	1	134878945	1	134881213	0
15	15	250	0	0	138236184	0	0	1	1	134878945	1	134881213	0
16	16	250	0	0	138236219	0	0	1	1	134878945	1	134881213	0
17	17	250	0	0	138236254	0	0	1	1	134878945	1	134881213	0
18	18	200	0	0	138236289	0	0	1	1	134878945	1	134881213	0
19	19	3000	0	255	138236324	0	0	1	1	134878945	1	134881213	0
20	20	2500	0	255	138236358	0	0	1	1	134878945	1	134881213	0
21	21	1200	0	200	138236395	0	0	1	1	134878945	1	134881213	0
22	22	700	0	50	138236429	0	0	1	1	134878945	1	134881213	0
23	23	600	0	0	138236462	0	0	1	1	134878945	1	134881213	0
24	24	1500	0	0	138236501	0	0	1	1	134878945	1	134881213	0
25	25	4000	0	0	138236533	0	0	1	1	134878945	1	134881213	0
26	26	200	0	50	138236565	0	0	1	1	134878945	1	134881213	0
27	27	300	0	60	138236600	0	0	1	1	134878945	1	134881213	0
28	28	350	0	80	138236635	0	0	1	1	134878945	1	134881213	0
29	29	500	0	100	138236666	0	0	1	1	134878945	1	134881213	0
30	30	500	0	0	138236702	0	0	1	1	134878945	1	134881213	0
31	31	800	0	0	138236733	0	0	1	1	134878945	1	134881213	0
32	32	450	0	0	138236763	0	0	1	1	134878945	1	134881213	0
33	33	2800	0	0	138236804	0	0	1	1	134878945	1	134881213	0
34	34	1200	0	10	138236843	0	0	1	1	134878973	1	134881269	0
35	35	2000	0	255	138236862	0	0	1	1	134878973	1	134881269	0
36	36	3000	0	10	138236883	0	0	1	1	134878973	1	134881269	0
37	37	4500	0	255	138236902	0	0	1	1	134878973	1	134881269	0
38	38	200	0	0	138236923	0	0	1	1	134878945	1	134881213	0
39	39	100	0	0	138236958	0	0	1	1	134878945	1	134881213	0
40	40	200	0	0	138236997	0	0	1	1	134881849	1	134881213	0
41	41	300	0	0	138237036	0	0	1	1	134881849	1	134881213	0
42	42	400	0	50	138237075	0	0	1	1	134879893	0	0	0
43	43	500	0	150	138237117	0	0	1	1	134879893	0	0	0
44	44	100	1	20	138237157	0	30	1	1	134878945	1	134881213	0
45	45	200	0	0	138237188	0	0	1	1	134879085	0	0	0
46	46	20	0	0	138237219	0	0	1	4	134881849	0	0	0
47	47	20	0	0	138237246	0	0	1	4	134881849	0	0	0
48	48	200	0	0	138237292	0	0	1	4	134881849	0	0	0
49	49	200	0	0	138237332	0	0	1	4	134881849	0	0	0
50	50	200	0	0	138237372	0	0	1	4	134881849	0	0	0
51	51	200	0	0	138237412	0	0	1	4	134881849	0	0	0
52	52	0	0	0	138237452	0	0	3	16	0	2	134880797	0
53	53	0	0	0	138237483	0	0	3	15	0	2	134880797	10
54	54	0	0	0	138237521	0	0	1	4	0	0	134880797	0
55	55	200	74	0	138237534	0	30	1	4	134881849	0	0	0
56	56	200	75	0	138237571	0	30	1	4	134881849	0	0	0
57	57	200	76	0	138237617	0	30	1	4	134881849	0	0	0
58	58	100	77	0	138237661	0	0	1	4	134881849	0	134217728	0
59	59	10000	0	0	138237715	0	50	1	1	144721253	0	134217728	0
60	60	1000	0	0	138237762	0	0	3	12	134217728	2	134880797	0
61	61	400	0	0	138237818	0	0	3	13	134217728	2	134880797	10
62	62	1000	0	0	138237864	0	0	3	14	134217728	2	134880797	0
63	63	9800	0	0	138237916	0	0	1	1	134878945	0	0	0
64	64	9800	0	0	138237959	0	0	1	1	134878945	0	0	0
65	65	9800	0	0	138238004	0	0	1	1	134878945	0	0	0
66	66	9800	0	0	138238049	0	0	1	1	134878945	0	0	0
67	67	9800	0	0	138238094	0	0	1	1	134878945	0	0	0
68	68	4800	0	0	138238139	0	0	1	1	134879029	0	0	0
69	69	9800	0	0	138238177	0	0	1	1	134879001	0	0	0
70	70	9800	0	0	138238200	0	0	1	1	134878945	0	0	0
71	71	9800	0	0	138238245	0	0	1	1	134879001	0	0	0
72	72	900	0	0	138238272	0	0	1	2	144721281	0	0	0
73	73	1500	0	0	138238320	0	0	1	4	134881849	2	134880893	0
74	74	1000	0	0	138238351	0	0	1	4	134881849	2	134880893	0
75	75	1000	0	0	138238386	0	0	1	4	134881849	2	134880893	0
76	76	2000	0	0	138238429	0	0	1	4	134881849	2	134880893	0
77	77	1000	0	0	138238472	0	0	1	4	134881849	2	134880893	0
78	78	2000	0	0	138238515	0	0	1	4	134881849	2	134880893	0
79	79	1000	0	0	138238558	0	0	1	4	134881849	2	134880893	0
80	80	1000	0	0	138238601	0	0	1	4	134881849	2	134881297	0
81	81	1000	0	0	138238664	0	0	1	4	134881849	2	134881297	0
82	82	2000	0	0	138238727	0	0	1	4	134881849	2	134880893	0
83	83	500	0	200	138238770	0	0	1	4	134879641	0	134217728	0
84	84	700	0	250	138238804	0	0	1	4	134879641	0	0	0
85	85	550	0	0	138238838	0	0	1	2	134880173	0	0	0
86	86	350	0	100	138238880	0	0	1	4	134879641	0	0	0
87	87	0	0	0	138238914	1	0	2	4	134881849	0	0	0
88	88	20	0	0	138238930	0	50	1	4	134881849	0	0	0
89	89	10000	0	1	138238996	0	30	1	1	144721225	0	0	0
90	90	4000	82	0	138239047	0	0	1	4	134881849	0	0	0
91	91	10000	0	0	138239101	0	0	1	1	134879057	0	0	0
92	92	0	0	0	138239145	1	0	2	4	134881849	0	0	0
93	93	10000	0	0	138239208	0	30	1	1	134879057	0	0	0
94	94	10000	0	0	138239256	0	30	1	1	134879057	0	0	0
95	95	10000	0	0	138239304	0	30	1	1	134879057	0	0	0
96	96	10000	0	0	138239356	0	30	1	1	134879057	0	0	0
97	97	10000	0	0	138239404	0	30	1	1	134879057	0	0	0
98	98	10000	0	0	138239452	0	30	1	1	134879057	0	0	0
99	99	10000	0	0	138239500	0	80	1	1	134879057	0	0	0
100	100	10000	0	0	138239545	0	80	1	1	134879057	0	0	0
101	101	10000	0	0	138239590	0	80	1	1	134879057	0	0	0
102	0	2000	0	0	138239635	0	80	1	4	134881849	0	0	0
103	103	500	0	0	138239685	0	0	1	4	134881849	0	0	0
104	104	5000	0	0	138239723	0	0	1	4	134881849	0	0	0
105	105	10000	0	0	138239761	0	0	1	1	134879057	0	0	0
106	106	1400	0	0	138239813	0	0	1	4	134881849	0	0	0
107	107	7500	0	0	138239855	0	0	1	4	134881849	0	0	0
108	108	2000	0	0	138239897	0	0	1	4	134881849	0	0	0
109	109	9800	0	0	138239937	0	0	1	4	134881849	0	0	0
110	110	10000	0	0	138239981	0	0	1	4	134881849	0	0	0
111	111	100	0	0	138240021	0	0	1	4	134881849	0	0	0
112	112	2000	0	0	138240057	0	80	1	1	134879057	0	0	0
113	113	2000	0	0	138240104	0	80	1	1	134879057	0	0	0
114	114	10000	0	0	138240156	0	100	1	4	134881849	0	0	0
115	115	2000	0	0	138240202	0	0	1	1	134879057	0	0	0
116	116	2000	0	0	138240252	0	80	1	1	134879057	0	0	0
117	117	2000	0	0	138240302	0	80	1	1	134879057	0	0	0
118	118	20	128	0	138240357	0	60	5	4	134881849	0	0	0
119	119	0	0	0	138240412	1	0	2	4	134881849	0	0	0
120	120	0	0	0	138240468	1	0	2	4	134881849	0	0	0
121	121	50	0	0	138240524	0	0	1	0	134877673	0	0	0
122	122	50	0	0	138240560	0	0	1	0	134877673	0	0	1
123	123	50	0	0	138240596	0	0	1	0	134877673	0	0	2
124	124	50	0	0	138240632	0	0	1	0	134877673	0	0	3
125	125	50	0	0	138240668	0	0	1	0	134877673	0	0	4
126	126	50	0	0	138240704	0	0	1	0	134877673	0	0	5
127	127	50	0	0	138240740	0	0	1	0	134877673	0	0	6
128	128	50	0	0	138240776	0	0	1	0	134877673	0	0	7
129	129	50	0	0	138240812	0	0	1	0	134877673	0	0	8
130	130	50	0	0	138240848	0	0	1	0	134877673	0	0	9
131	131	50	0	0	138240884	0	0	1	0	134877673	0	0	10
132	132	50	0	0	138240920	0	0	1	0	134877673	0	0	11
133	133	20	2	0	138240958	0	1	5	1	134878945	1	134881213	0
134	134	20	3	0	138240991	0	2	5	1	134878945	1	134881213	0
135	135	20	4	0	138241024	0	3	5	1	134878945	1	134881213	0
136	136	20	5	0	138241057	0	4	5	1	134878945	1	134881213	0
137	137	20	6	0	138241090	0	5	5	1	134878945	1	134881213	0
138	138	20	7	10	138241123	0	6	5	1	134878973	1	134881269	0
139	139	20	1	10	138241152	0	7	5	1	134878945	1	134881213	0
140	140	20	8	0	138241181	0	8	5	4	134881849	1	134881213	0
141	141	20	9	0	138241211	0	9	5	1	134878945	1	134881213	0
142	142	20	1	30	138241246	0	10	5	1	134878945	1	134881213	0
143	143	20	10	2	138241279	0	11	5	4	134881849	0	0	0
144	144	20	11	2	138241323	0	12	5	4	134881849	0	0	0
145	145	20	12	2	138241367	0	13	5	4	134881849	0	0	0
146	146	20	13	2	138241411	0	14	5	4	134881849	0	0	0
147	147	20	14	2	138241455	0	15	5	4	134881849	0	0	0
148	148	500	0	0	138241499	0	16	5	4	134881849	0	0	0
149	149	500	0	0	138241534	0	17	5	4	134881849	0	0	0
150	150	500	0	0	138241573	0	18	5	4	134881849	0	0	0
151	151	500	0	0	138241606	0	19	5	4	134881849	0	0	0
152	152	500	0	0	138241643	0	20	5	4	134881849	0	0	0
153	153	500	0	0	138241678	0	21	5	1	144719121	0	0	143431680
154	154	500	0	1	138241718	0	22	5	1	144719121	0	0	143431701
155	155	500	0	2	138241760	0	23	5	1	144719121	0	0	143431722
156	156	500	0	4	138241802	0	24	5	1	144719121	0	0	143431764
157	157	500	0	5	138241844	0	25	5	1	144719121	0	0	143431785
158	158	500	0	3	138241886	0	26	5	1	144719121	0	0	143431743
159	159	500	0	0	138241928	0	27	5	4	134881849	0	0	0
160	160	500	0	0	138241968	0	28	5	4	134881849	0	0	0
161	161	500	0	0	138242008	0	29	5	4	134881849	0	0	0
162	162	500	0	0	138242048	0	30	5	4	134881849	0	0	0
163	163	500	0	0	138242088	0	31	5	4	134881849	0	0	0
164	164	500	0	0	138242128	0	32	5	4	134881849	0	0	0
165	165	500	0	0	138242168	0	33	5	4	134881849	0	0	0
166	166	500	0	0	138242208	0	34	5	4	134881849	0	0	0
167	167	500	0	0	138242248	0	35	5	4	134881849	0	0	0
168	168	20	15	4	138242288	0	53	5	4	134881849	0	0	0
169	169	20	16	4	138242320	0	54	5	4	134881849	0	0	0
170	170	20	17	4	138242352	0	55	5	4	134881849	0	0	0
171	171	20	18	4	138242384	0	56	5	4	134881849	0	0	0
172	172	20	19	4	138242416	0	57	5	4	134881849	0	0	0
173	173	20	20	4	138242448	0	58	5	4	134881849	0	0	0
174	174	20	21	4	138242482	0	59	5	4	134881849	0	0	0
175	175	20	0	0	138242522	0	0	0	4	134881385	1	134881685	0
176	176	4000	29	0	138242550	0	0	1	4	134881849	0	134217728	0
177	177	4000	29	1	138242615	0	0	1	4	134881849	0	0	0
178	178	4000	29	2	138242680	0	0	1	4	134881849	0	0	0
179	179	4000	22	10	138242745	0	0	1	4	134881849	0	0	0
180	180	4000	23	0	138242804	0	0	1	4	134881849	0	0	0
181	181	3000	24	0	138242842	0	60	1	4	134881849	0	0	0
182	182	3000	25	0	138242888	0	0	2	2	134881849	0	0	0
183	183	4000	26	20	138242956	0	80	1	4	134881849	0	0	0
184	184	4000	27	0	138242991	0	0	1	4	134881849	0	0	0
185	185	4000	28	0	138243044	0	0	1	4	134881849	0	0	0
186	186	100	29	0	138243070	0	0	1	4	134881849	0	0	0
187	187	5000	30	10	138243086	0	30	1	1	134879057	0	0	0
188	188	1000	129	6	138243115	0	0	1	4	134881849	0	0	0
189	189	10000	32	10	138243156	0	0	1	4	134881849	0	0	0
190	190	5000	33	0	138243209	0	0	1	4	134881849	0	0	0
191	191	4000	34	0	138243253	0	0	1	4	134881849	0	0	0
192	192	2000	35	0	138243310	0	90	1	1	134879057	0	0	0
193	193	2000	36	0	138243349	0	30	1	1	134879057	0	0	0
194	194	4000	37	0	138243400	0	0	1	4	134881849	0	0	0
195	195	500	38	0	138243449	0	0	1	4	134881849	0	0	0
196	196	4000	39	10	138243487	0	0	1	4	134881849	0	0	0
197	197	10000	40	0	138243525	0	0	1	4	134881849	0	0	0
198	198	4000	41	0	138243564	0	0	1	4	134881849	0	0	0
199	199	2000	129	8	138243609	0	0	1	1	134879057	0	0	0
200	200	4000	43	10	138243646	0	0	1	4	134881849	0	0	0
201	201	2000	0	0	138243679	0	0	1	1	134879057	0	0	0
202	202	1000	45	0	138243706	0	30	1	4	134881849	0	0	0
203	203	1000	129	4	138243747	0	0	1	4	134881849	0	0	0
