0	无
1	恶臭
2	降雨
3	加速
4	战斗盔甲
5	结实
6	湿气
7	柔软
8	沙隐
9	静电
10	蓄电
11	储水
12	迟钝
13	无关天气
14	复眼
15	不眠
16	变色
17	免疫
18	引火
19	鳞粉
20	我行我素
21	吸盘
22	威吓
23	踩影
24	粗糙皮肤
25	神奇守护
26	飘浮
27	孢子
28	同步
29	恒净之躯
30	自然回复
31	避雷针
32	天恩
33	悠游自如
34	叶绿素
35	发光
36	复制
37	大力士
38	毒刺
39	精神力
40	熔岩铠甲
41	水幕
42	磁力
43	隔音
44	雨盘
45	扬沙
46	压迫感
47	厚脂肪
48	早起
49	火焰之躯
50	逃跑
51	锐利目光
52	怪力钳
53	捡拾
54	懒惰
55	活力
56	迷人之躯
57	正电
58	负电
59	阴晴不定
60	黏着
61	蜕皮
62	毅力
63	神奇鳞片
64	污泥浆
65	茂盛
66	猛火
67	激流
68	虫之预感
69	坚硬脑袋
70	日照
71	沙穴
72	电晶体
73	龙颚
74	化学变化气体
75	硬壳盔甲
76	饱了又饿
77	未使用
78	甜幕
79	连续攻击
80	电气引擎
81	多重鳞片
82	技术高手
83	胆量
84	超幸运
85	狙击手
86	再生力
87	恶作剧之心
88	适应力
89	健壮胸肌
90	魔法镜
91	舍身
92	强行
93	铁拳
94	斗争心
95	沙之力
96	太阳之力
97	耐热
98	干燥皮肤
99	有色眼镜
100	无形拳
101	过滤
102	穿透
103	下载
104	毒疗
105	冰冻之躯
106	心情不定
107	湿润之躯
108	治愈之心
109	雪隐
110	蹒跚
111	降雪
112	飞毛腿
113	食草
114	防尘
115	魔法防守
116	防弹
117	疾风之翼
118	自信过度
119	引爆
120	诅咒之躯
121	黏滑
122	木乃伊
123	漆黑嘶鸣
124	拨沙
125	分析
126	无防守
127	超级发射器
128	硬爪
129	强壮之颚
130	胜利之星
131	引水
132	暗黑气场
133	妖精气场
134	气场破坏
135	冰冻皮肤
136	妖精皮肤
137	飞行皮肤
138	一般皮肤
139	轻装
140	单纯
141	纯朴
142	不服输
143	好胜
144	软弱
145	慢启动
146	中毒激升
147	受热激升
148	毛皮大衣
149	奇迹皮肤
150	变幻自如
151	亲子爱
152	破格
153	人马一体
154	人马一体
155	达摩模式
156	牵绊变身
157	异兽提升
158	腐蚀
159	画皮
160	危险回避
161	毛茸茸
162	钢之意志
163	灭亡之躯
164	游魂
165	群聚变形
166	棱镜装甲
167	AR系统
168	鱼群
169	幻影防守
170	界限盾壳
171	拨雪
172	魂心
173	持久力
174	钢能力者
175	金属防护
176	先行治疗
177	水泡
178	遇水凝固
179	慢出
180	多属性
181	电气制造者
182	青草制造者
183	薄雾制造者
184	精神制造者
185	冲浪之尾
186	草之毛皮
187	愤怒穴位
188	危险预知
189	预知梦
190	察觉
191	唱反调
192	紧张感
193	碎裂铠甲
194	重金属
195	轻金属
196	不屈之心
197	变身者
198	正义之心
199	胆怯
200	不仁不义
201	芳香幕
202	花幕
203	叶子防守
204	笨拙
205	花之礼
206	梦魇
207	顺手牵羊
208	传送之力
209	毒手
210	魔术师
211	战斗切换
212	始源之海
213	终结之地
214	德尔塔气流
215	一猩一意
216	怒火冲天
217	远隔
218	湿润之声
219	速击
220	飞出的内在物
221	鲜艳之躯
222	贪吃鬼
223	采蜜
224	友情防守
225	收获
226	心灵感应
227	幻觉
228	颊囊
229	共生
230	蹲守
231	绝对睡眠
232	舞者
233	蓄电池
234	接球手
235	怪药
236	脑核之力
237	电气皮肤
238	不挠之剑
239	不屈之盾
240	捡球
241	棉絮
242	镜甲
243	一口导弹
244	坚毅
245	蒸汽机
246	庞克摇滚
247	吐沙
248	冰鳞粉
249	熟成
250	结冻头
251	能量点
252	拟态
253	除障
254	粉彩护幕
