0	无	complete
1	恶臭	complete
2	降雨	complete
3	加速	complete
4	战斗盔甲	complete
5	结实	complete
6	湿气	complete
7	柔软	complete
8	沙隐	complete
9	静电	complete
10	蓄电	complete
11	储水	complete
12	迟钝	complete
13	无关天气	complete
14	复眼	complete
15	不眠	complete
16	乘风	complete
17	免疫	complete
18	引火	complete
19	鳞粉	complete
20	我行我素	complete
21	吸盘	complete
22	威吓	complete
23	踩影	complete
24	速击	complete
25	神奇守护	complete
26	飘浮	complete
27	孢子	complete
28	同步	complete
29	恒净之躯	complete
30	自然回复	complete
31	避雷针	complete
32	天恩	complete
33	悠游自如	complete
34	叶绿素	complete
35	一口导弹	complete
36	复制	complete
37	大力士	complete
38	龙颚	complete
39	精神力	complete
40	熔岩铠甲	complete
41	水幕	complete
42	磁力	complete
43	隔音	complete
44	雨盘	complete
45	扬沙	complete
46	压迫感	complete
47	厚脂肪	complete
48	早起	complete
49	火焰之躯	complete
50	逃跑	complete
51	乌龙搭档	complete
52	怪力钳	complete
53	捡拾	complete
54	懒惰	complete
55	活力	complete
56	迷人之躯	complete
57	正电	complete
58	负电	complete
59	阴晴不定	complete
60	黏着	complete
61	蜕皮	complete
62	毅力	complete
63	神奇鳞片	complete
64	污泥浆	complete
65	茂盛	complete
66	猛火	complete
67	激流	complete
68	虫之预感	complete
69	坚硬脑袋	complete
70	日照	complete
71	沙穴	complete
72	洁净之盐	complete
73	人马一体	complete
74	化学变化气体	complete
75	致命瞄准	complete
76	饱了又饿	complete
77	人马一体	complete
78	甜幕	complete
79	连续攻击	complete
80	电气引擎	complete
81	多重鳞片	complete
82	技术高手	complete
83	胆量	complete
84	超幸运	complete
85	狙击手	complete
86	再生力	complete
87	恶作剧之心	complete
88	适应力	complete
89	发光	complete
90	魔法镜	complete
91	舍身	complete
92	强行	complete
93	铁拳	complete
94	斗争心	complete
95	沙之力	complete
96	太阳之力	complete
97	耐热	complete
98	干燥皮肤	complete
99	有色眼镜	complete
100	坚硬岩石	complete
101	坚毅	complete
102	穿透	complete
103	下载	complete
104	毒疗	complete
105	冰冻之躯	complete
106	野蛮冲锋	complete
107	湿润之躯	complete
108	大将	complete
109	愤怒甲壳	complete
110	黄金之躯	complete
111	降雪	complete
112	飞毛腿	complete
113	食草	complete
114	防尘	complete
115	魔法防守	complete
116	防弹	complete
117	疾风之翼	complete
118	自信过度	complete
119	引爆	complete
120	咒术之躯	complete
121	黏滑	complete
122	木乃伊	complete
123	铁刺	complete
124	拨沙	complete
125	分析	complete
126	无防守	complete
127	超级发射器	complete
128	硬爪	complete
129	强壮之颚	complete
130	胜利之星	complete
131	引水	complete
132	暗黑气场	complete
133	妖精气场	complete
134	掉出种子	complete
135	冰冻皮肤	complete
136	妖精皮肤	complete
137	飞行皮肤	complete
138	大猫猫	complete
139	轻装	complete
140	单纯	complete
141	纯朴	complete
142	不服输	complete
143	好胜	complete
144	软弱	complete
145	慢启动	complete
146	中毒激升	complete
147	受热激升	complete
148	毛皮大衣	complete
149	奇迹皮肤	complete
150	变幻自如	complete
151	亲子爱	complete
152	破格	complete
153	强子引擎	complete
154	绯红脉动	complete
155	达摩模式	complete
156	牵绊变身	complete
157	异兽提升	complete
158	腐蚀	complete
159	画皮	complete
160	危险回避	complete
161	毛茸茸	complete
162	钢之意志	complete
163	灭亡之躯	complete
164	游魂	complete
165	群聚变形	complete
166	灾祸之简	complete
167	欧拉欧拉欧拉	complete
168	鱼群	complete
169	灾祸之玉	complete
170	界限盾壳	complete
171	拨雪	complete
172	魂心	complete
173	持久力	complete
174	全能变身	complete
175	热交换	complete
176	先行治疗	complete
177	水泡	complete
178	遇水凝固	complete
179	毒素垃圾	complete
180	多属性	complete
181	电气制造者	complete
182	青草制造者	complete
183	薄雾制造者	complete
184	精神制造者	complete
185	冲浪之尾	complete
186	草之毛皮	complete
187	愤怒穴位	complete
188	食土	complete
189	毒锁链	complete
190	察觉	complete
191	唱反调	complete
192	紧张感	complete
193	碎裂铠甲	complete
194	重金属	complete
195	夸克充能	complete
196	不屈之心	complete
197	变身者	complete
198	正义之心	complete
199	无形拳	complete
200	不仁不义	complete
201	芳香幕	complete
202	毒满地	complete
203	叶子防守	complete
204	电力转换	complete
205	花之礼	complete
206	梦魇	complete
207	漆黑嘶鸣	complete
208	电晶体	complete
209	毒手	complete
210	魔术师	complete
211	战斗切换	complete
212	始源之海	complete
213	终结之地	complete
214	德尔塔气流	complete
215	一猩一意	complete
216	怒火冲天	complete
217	原始盔甲	complete
218	湿润之声	complete
219	凤凰之羽	complete
220	飞出的内在物	complete
221	鲜艳之躯	complete
222	贪吃鬼	complete
223	登顶	complete
224	友情防守	complete
225	收获	complete
226	心灵感应	complete
227	幻觉	complete
228	颊囊	complete
229	古代活性	complete
230	蹲守	complete
231	绝对睡眠	complete
232	舞者	complete
233	尸骨无存	complete
234	接球手	complete
235	自给自足	complete
236	脑核之力	complete
237	电气皮肤	complete
238	不挠之剑	complete
239	不屈之盾	complete
240	前锋	complete
241	棉絮	complete
242	灾祸之剑	complete
243	锋锐	complete
244	灾祸之鼎	complete
245	蒸汽机	complete
246	庞克摇滚	complete
247	吐沙	complete
248	冰鳞粉	complete
249	熟成	complete
250	结冻头	complete
251	搬岩	complete
252	燃烧之魂	complete
253	除障	complete
254	焦香之躯	complete
255	圣贤之力	complete
