0	264
1	337
2	352
3	347
4	46
5	92
6	258
7	339
8	331
9	237
10	241
11	269
12	58
13	59
14	63
15	113
16	182
17	240
18	202
19	219
20	218
21	76
22	231
23	85
24	87
25	89
26	216
27	91
28	94
29	247
30	280
31	104
32	115
33	351
34	53
35	188
36	201
37	126
38	317
39	332
40	259
41	263
42	290
43	156
44	213
45	168
46	211
47	285
48	289
49	315
50	411
51	512
52	416
53	399
54	528
55	444
56	440
57	404
58	468
59	473
60	355
61	479
62	482
63	488
64	490
65	497
66	412
67	206
68	503
69	451
70	507
71	261
72	153
73	421
74	371
75	514
76	397
77	521
78	86
79	360
80	14
81	522
82	523
83	524
84	157
85	525
86	398
87	447
88	207
89	365
90	369
91	164
92	430
93	433
94	446
95	419
96	362
97	409
98	406
99	605
100	656
101	647
102	657
103	611
104	555
105	612
106	8
107	9
108	7
109	143
110	149
111	396
112	366
113	441
114	442
115	604
116	580
117	641
118	581
119	484
120	304
121	598
122	632
123	422
124	423
125	424
126	527
127	90
128	342
129	161
130	414
131	417
132	535
133	174
134	410
135	311
136	162
137	630
138	743
139	737
140	724
141	271
142	141
143	350
144	500
145	577
146	135
147	138
148	192
149	34
150	333
151	595
152	427
153	329
154	474
155	12
156	42
157	491
158	492
159	32
160	434
161	257
162	731
163	732
164	725
165	133
166	740
167	196
168	742
169	615
170	100
171	214
172	408
173	179
174	370
175	566
176	191
177	334
178	227
179	402
180	660
181	13
182	526
183	171
184	345
185	282
186	727
187	728
188	268
189	437
190	390
191	67
192	25
193	130
194	82
195	38
196	66
197	189
198	97
199	56
200	246
201	704
202	248
203	322
204	393
205	466
206	203
207	183
208	432
209	340
210	305
211	275
212	151
213	302
214	327
215	392
216	418
217	413
218	454
219	455
220	489
221	532
222	538
223	564
224	628
225	229
226	276
227	318
228	348
229	480
230	504
231	530
232	330
233	309
234	152
235	284
236	323
237	493
238	438
239	341
240	299
241	117
242	267
243	486
244	508
245	533
246	15
247	19
248	57
249	70
250	148
251	249
252	127
253	291
