1	20852584080AE400
2	20852584080AE400
3	20C53586080AE400
4	320441CCE43AA600
5	320441CCE43AA600
6	324471CEE43AAE00
7	643043CC405BB003
8	643043CC405BB003
9	647A53CE405BB003
10	0000000000000000
11	0000000000000000
12	204427B480AA4000
13	0000000000000000
14	0000000000000000
15	A0442DC4882AC400
16	20840384890A0800
17	20040384800A0800
18	20440384800A0800
19	2134C3AD020A8400
20	2174C3AD020AA400
21	20040384800A0800
22	20440384800A0800
23	A006578E480A2000
24	A046578E480A2000
25	2180C3CD024AE000
26	21C0C3CD024AE000
27	300459CED00AA400
28	304459CED00AA400
29	3434C38D8A0AA400
30	3434C38D8A0AA400
31	3474D3EFFE5AB400
32	3434C38D0A0AA400
33	3434C38D0A0AA400
34	3474D3EF7E5AB400
35	2DB4E3FD270EE000
36	2DF4E3FD270EE000
37	A006418C240A0200
38	A846618C240A0200
39	25B4A3FD270E6000
40	25F4A3FD270E6000
41	A00407A4882A0800
42	A04407A4882A0800
43	20052584080A4400
44	20052584080E4400
45	20452584080E4400
46	20852DCC880AC400
47	20C52DCC880AC400
48	20042594088A4000
49	2044259488AA4000
50	3004118ED80A8400
51	3044118ED80A8400
52	B406C3AD820A4400
53	B446C3AD820A4400
54	7CB043DC804BF003
55	7CF043DC804BF003
56	A004D3CFC02AA200
57	A044D3CFC02AA200
58	2004418CA40AA300
59	2044718CA41AA300
60	6430139C004B1003
61	643013DE004BB003
62	E47013DE404FB003
63	288443B4038E4000
64	298443B4038E4000
65	29C443B4038E4000
66	A08413CE640AA000
67	A08413CE640AA000
68	A0C413CE640AA000
69	20052584090A4400
70	20052584090A4400
71	20452584090A4400
72	E4300784084B1403
73	E4700784084B1403
74	200411CE740AA000
75	200411CE740AA000
76	204411CE740AA000
77	20046184240A2200
78	20446184240A2200
79	6CB453BE24CB7002
80	6CF453FEA4CFF002
81	218C8385030A4000
82	21CC8385030A4000
83	20044184802A0C00
84	20040184800A0800
85	A0440184800A0800
86	64300384004A1003
87	64700384004A1003
88	A00487AD6E0A2000
89	A04687ED6E0AA000
90	E4300384004A1002
91	E4700384004A1002
92	A00687B4088A0000
93	B00687B4088A0000
94	B04687F5088EA000
95	A00C518E501AA000
96	288403F4018E4000
97	28C403F4018E4000
98	64300BCC404BB402
99	64700BCC404BB402
100	21808385020A4000
101	21C08385020A4000
102	20852594098A6000
103	20C53594098A6000
104	203451CEF40AA000
105	207451CEF40AA000
106	200413C6400AA000
107	200413C6400EA000
108	2474F3EF764AB400
109	A00683A52E0A4000
110	A04683A52E0A4000
111	A034D38F761AA000
112	B074D3CF765AB400
113	6DF4F3F7768EE000
114	20452584090AC400
115	7474F3EFF64EB400
116	64380384005B1003
117	64780384005B1003
118	64300384004B1003
119	64700384004B1003
120	64B88395014B5003
121	64F8839501CB5003
